selection_rank,sample_id,pair_key,language,label,raw_relative_path,raw_audio_sha256,decoded_relative_path,decoded_audio_sha256,duration_s,peak,rms_dbfs,clipped_fraction,dc_offset,speech_seconds,speech_segment_count,audio_fingerprint_v1,preparation_status,eligibility_status,rejection_reason,historical_raw_exact_match_count,historical_decoded_exact_match_count,historical_near_match_count,within_pool_near_match_count
35,common_voice_ru_v24:common_voice_ru_27011650,ru:035:7526491fffad799de6b570381733a4a21c886c44f4c53375bae2077ae3dbc508,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_27011650.mp3,b6123191ab6e0fe934e354bafe2f56bf66168acaf3ab80fe1e25a2b227ee889e,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/b6/b6123191ab6e0fe934e354bafe2f56bf66168acaf3ab80fe1e25a2b227ee889e.wav,c7b7ce1bea93dc2f7f45692336f7ee0ae7f1d408201a343385e0c301f8d6892c,4.896,0.534637451171875,-26.802584400535018,0.0,-1.4094745411592371e-05,2.73,1,ffe0ffff001ffffcff3800000000ffe477ff081fa003ffffcb3f14c300c00000,ready,eligible,,0,0,0,0
36,common_voice_ru_v24:common_voice_ru_20926574,ru:036:b968789f169137d1b39c3e435b7f949539c82f45bf1029db5eb72a43628524c5,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_20926574.mp3,c05c3817b37aaa057b0a703f7820e249f300760af9a7fa89ef362b9da77e9777,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/c0/c05c3817b37aaa057b0a703f7820e249f300760af9a7fa89ef362b9da77e9777.wav,d7a4fe967c28de777c84472bd3091ecd93807a582429682a4fc910fc96ec86ec,6.336,0.574859619140625,-24.067555023456944,0.0,5.2012879439074586e-05,5.64,1,001bffff81e3fffe9fe7742fff4cfe10ffdc0bfffffd00b36000000000000000,ready,eligible,,0,0,0,0
37,common_voice_ru_v24:common_voice_ru_37433448,ru:037:fb3e0e5cb1e7f30bda1e0f46424d0259e084573142af5fd365b3cbfd378e7b32,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_37433448.mp3,605dad5e977e627c42c42f561ec5bf8a2e6aae5ded0997065272093cbc1b46ed,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/60/605dad5e977e627c42c42f561ec5bf8a2e6aae5ded0997065272093cbc1b46ed.wav,09ee1f7be75fb7c829ca4ccb51de31cb3124440264f1e184b65f6aaf9c159238,3.924,0.22100830078125,-33.33201186013199,0.0,2.514453230769384e-06,2.31,1,ffffdbffdffcc7f807f0006fffbffc17f880200003e70047fe093d1a20000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
38,common_voice_ru_v24:common_voice_ru_30575104,ru:038:7017719e8d5dea8f335df71fe9c1271002f1daef47c5c4b4d04eff5dcc6718c4,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_30575104.mp3,f6f4968e57967b977e23e1750d74672b94a2871acfd7b01972aafc3d1b5be024,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/f6/f6f4968e57967b977e23e1750d74672b94a2871acfd7b01972aafc3d1b5be024.wav,7522f8749e31da5a90d4cc86ea0f59bc75339f23c5fed99f551f884a171be801,3.42,0.050506591796875,-49.52391053902812,0.0,-3.731041623834978e-07,2.04,1,f9f8fc1f0017feffffffffff00011ff807ef07e0ff440180fa00e000001f0022,insufficient_speech,rejected,insufficient_speech,0,0,0,0
39,common_voice_ru_v24:common_voice_ru_28167711,ru:039:24e4af328875122f8404e804e03141a82c290c0ec1a3c11febd3d23314b37c51,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_28167711.mp3,02cb684a577c2f552c90c253997044c81cd757b987f469b0ac5804c02beb08dc,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/02/02cb684a577c2f552c90c253997044c81cd757b987f469b0ac5804c02beb08dc.wav,831518ce2ac1f302f880762dc250fcc8cd1a8c4459c5b76a61f55cd2ee526317,4.428,0.73126220703125,-26.024517660755755,0.0,-1.311366797139651e-05,3.978,1,ffffffffffff2c39ff84ffd8fe7cc176380084025005038003ef00d3000b0020,ready,eligible,,0,0,0,0
40,common_voice_ru_v24:common_voice_ru_26595568,ru:040:34226b3e9a92556c3c23b089544fea3b3e99b0e3c949cee2d1edfe5b279f2138,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26595568.mp3,0a478801d8555e291c38d83b514067a4c89b59860e001cf89152e0aeaa1dd42d,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/0a/0a478801d8555e291c38d83b514067a4c89b59860e001cf89152e0aeaa1dd42d.wav,2c1ea3ceecc7201d2eae2bd6979c7d73f03f6bb46a358f5206c0a8cb3601587f,4.428,0.823944091796875,-18.04451552830059,0.0,-0.00011453783609033601,3.2399999999999998,2,05ffeffcffefba86051efa010039ff7afb925fc4fe0100e105ff001ff0600000,ready,eligible,,0,0,0,0
41,common_voice_ru_v24:common_voice_ru_42625397,ru:041:a2a97a54798197b0340e7d69f0c1b7deb07fdffc87a40ff12d7ace567e691589,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_42625397.mp3,58291a7a66e3ebc29b131ad1f1cb4c3f39b6662b7e723e08cf0d242e2e867f52,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/58/58291a7a66e3ebc29b131ad1f1cb4c3f39b6662b7e723e08cf0d242e2e867f52.wav,761202b8983dc1f23e05f6245d079bc1a60f2aa093263d142cd00982f7cd7bf8,3.528,0.384765625,-25.69695108323512,0.0,9.146407077642255e-06,2.76,1,f81bdf3f77ffffc0003cb83f00000000ffe0fffb07ffefc7fffc00c700000000,ready,eligible,,0,0,0,0
42,common_voice_ru_v24:common_voice_ru_38509045,ru:042:9b7a93fd674a655efe12af2f79d4cb5f9cdfe0f1b3ae016dfdd3d09e6d3e829c,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_38509045.mp3,af8cd1a123710e664c1d55f04b1bbc30dfc1950868c1cddac793dfe68199215a,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/af/af8cd1a123710e664c1d55f04b1bbc30dfc1950868c1cddac793dfe68199215a.wav,361e9cef727f1196bd8c037770fcda9a17bd447f78d6939a5f3e86ab74cd840e,7.92,0.8018798828125,-20.96270127654972,0.0,9.950965341895518e-06,7.65,1,00000180ffe7fffff77ad02728a7fffd2fc2ffd80077d63f0009081cffd80000,ready,eligible,,0,0,0,0
43,common_voice_ru_v24:common_voice_ru_29308485,ru:043:4f98ff4cd4852647386d0eb68b19b83acdc3da06f3b48a32af148034330d1315,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_29308485.mp3,743be27280d33ac461da2801646d680c25caece60632ab5d3fdb5cb9eb891637,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/74/743be27280d33ac461da2801646d680c25caece60632ab5d3fdb5cb9eb891637.wav,e7afbfe578a603759ac98216dfd2dd503d2dc862d12413ded5309e7457db7b46,2.7,0.53399658203125,-25.708611805374275,0.0,-4.775011980975116e-05,2.19,2,ffffffff00000000000000007fff3fffffff07ffff0f0006c000fff8f8f18000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
44,common_voice_ru_v24:common_voice_ru_39777959,ru:044:1fdd53401b31181fc9cde82a8c887da952ae1972818ec543cbc48b7609b04a9b,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_39777959.mp3,74b5d26d8b485402705ee5505e065ff7b262f4ff61438138e37e41fd0db43d5f,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/74/74b5d26d8b485402705ee5505e065ff7b262f4ff61438138e37e41fd0db43d5f.wav,2cf3cdadf8a7236672379203e8bc8f22d97700b8bc5d0c9897a32afcbc195d6a,7.2,0.92083740234375,-19.507496176222464,0.0,-6.4664416842990455e-06,5.7,1,eff0fff0ff7cff9013ec0003ff9fc00ffff9000f60033e7c1ce0800f01f60003,ready,eligible,,0,0,0,0
45,common_voice_ru_v24:common_voice_ru_42492558,ru:045:6164f1b54f0619e9cc0bf10e5fdd4106c2260983f576f0cd8ac1e9e1e52c2a59,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_42492558.mp3,4536839991ce05baaf498c33dfcde6cc874298a7ff8e218f6ddbef9153f789dc,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/45/4536839991ce05baaf498c33dfcde6cc874298a7ff8e218f6ddbef9153f789dc.wav,a37adec1f494f0f2d2c8f60c898d0aa6e60497fd0aed6d280e1f5f3ff631d0e8,4.14,0.96844482421875,-18.459221983534764,0.0,-4.497933502934406e-06,3.18,1,007f00000000fffffffffffebffffe3f0007fff043c081807c070001fff80008,ready,eligible,,0,0,0,0
46,common_voice_ru_v24:common_voice_ru_41473544,ru:046:802ddb89c694dd718abfc3712b696c49ad7234a2373fb9358fb3502dc5cb5ad9,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_41473544.mp3,6983dfe2c0369bd2aaa8d338ab8b390cd6354fc1a6e111b909122b45d4c379df,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/69/6983dfe2c0369bd2aaa8d338ab8b390cd6354fc1a6e111b909122b45d4c379df.wav,33b52921e2e19cd2211934e97a9f9deae8390c450c8107145b9df4c1efe6a106,5.04,0.94671630859375,-23.598217659584403,0.0,1.9405001685732887e-05,3.87,1,e000fffdfffffffffff1ffef90c700000c4f6d20003bffbe129c000203400010,ready,eligible,,0,0,0,0
47,common_voice_ru_v24:common_voice_ru_23531790,ru:047:3b223a7e94c13b590806bb59a88a40c264b7bd496dbc7a1a105760c7c3edd494,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_23531790.mp3,59e232dc285ac5097d39e3a2c497d86c55e72ff6fd42ddccb702afa7fb180dd5,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/59/59e232dc285ac5097d39e3a2c497d86c55e72ff6fd42ddccb702afa7fb180dd5.wav,f810c7855599198c5ca68c38578fa00df325dcc85d1db97574a0c96768e4565b,7.824,0.711822509765625,-20.124650240630867,0.0,-1.1957740003589716e-05,7.32,1,0004018017e07c18fe17ef80ffcfffff003f0040ff3801e3fa7fffff80ff0000,ready,eligible,,0,0,0,0
48,common_voice_ru_v24:common_voice_ru_20204283,ru:048:99e1dfde0bf33fcb0c5f9d77f3d2fa1614cd2abbf4bab5a8abf17b5c163d6277,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_20204283.mp3,6a11f771358a4e7ef90a51d7093156bedfd1ccce7682668705c3149623c52c3c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/6a/6a11f771358a4e7ef90a51d7093156bedfd1ccce7682668705c3149623c52c3c.wav,11c56b2bbed36376688f61ca9280aed9182bcb913d659c51cf6ae855ab9d6d96,7.416,0.460906982421875,-23.911086109144122,0.0,-7.348693304463112e-05,5.67,2,01ee03ea01fc01c8ffd1fffff81fffc0ffff0007fe008e31fe30743f00070000,ready,eligible,,0,0,0,0
49,common_voice_ru_v24:common_voice_ru_26818811,ru:049:bf7b925465f7cfa85169893ce1abc65642fc68f7c1b44602cee1a7399df8b31c,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26818811.mp3,194eb1f68dc0d17d0d17938e921094875c26fe271cd8b785a6bbbc8c9c8420b0,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/19/194eb1f68dc0d17d0d17938e921094875c26fe271cd8b785a6bbbc8c9c8420b0.wav,9039a2823db7573e7ca3f5eadc4ac5f830b54772f37ae0daaf893c37e4df0665,4.5,0.79376220703125,-18.56557037731797,0.0,5.163150363498264e-05,3.33,1,e1ffdfbf9f1ffe1c72f67fef00430c3f01c0bff81bf1a860000ff780e4004000,ready,eligible,,0,0,0,0
50,common_voice_ru_v24:common_voice_ru_39769648,ru:050:d8815c070bc62b3a5d323f9723b3e63857800ad1ab3b681a88fe9d8d1ecd6c6d,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_39769648.mp3,ae835f3eb5bdd6dcdba6f94c625d538d3e4c00a363497bc209110de833f7231f,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/ae/ae835f3eb5bdd6dcdba6f94c625d538d3e4c00a363497bc209110de833f7231f.wav,cb278b05cf5ca31d97d085a152b600b4517840136931c04a1206fe4197ac6a63,6.444,0.645721435546875,-24.801309388672827,0.0,3.5826424350655647e-06,4.92,2,df7cfff31c1f4378df9f000f6fbfffc7febfa00000000020ffdcb06021e300c0,ready,eligible,,0,0,0,0
51,common_voice_ru_v24:common_voice_ru_30524267,ru:051:56f89eb50742288465e7715a3f315790fcb6390696b10a24d2dd2b89829b008d,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_30524267.mp3,29b1bb46867c82ca7ba0271477615c1b1c21d8568dc5214e5ee5b78d8db6de0d,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/29/29b1bb46867c82ca7ba0271477615c1b1c21d8568dc5214e5ee5b78d8db6de0d.wav,3b534736469a59814e55180c7900eb44fdd4ad315183c5d5f3bb3e20fe791f0b,3.852,1.0,-17.32938394785799,3.245067497403946e-05,5.378109148605838e-05,3.4619999999999997,2,fe609ee03f037f0dff7edf7f001c009d03ffe023e080008001fffd0000d2ffff,ready,eligible,,0,0,0,0
52,common_voice_ru_v24:common_voice_ru_35242837,ru:052:512ab839db7fc108c9f0edd0344cc19b5265b8a53e689ffeec556653d6b9a58b,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_35242837.mp3,1466e70c59094997b602115336a2c92f34ac3d7a04d1f21ae4c996f1922de672,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/14/1466e70c59094997b602115336a2c92f34ac3d7a04d1f21ae4c996f1922de672.wav,1539013a8f87449e5cee3073e5d9e8bdfc14ffeac5ec0dc19131b637db812888,4.14,0.729156494140625,-20.23630026829052,0.0,3.6276481001849338e-06,3.06,1,00000e3f001f6ffffffe00cffe3cff67f9d81ff8f9870033f7e0f40183c00000,ready,eligible,,0,0,0,0
53,common_voice_ru_v24:common_voice_ru_25925255,ru:053:8f5dab80cbc26a976129bab4db2c2ecd18899fff27fe66ac1d79ac392575e31d,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_25925255.mp3,4df1e72eabaee371e694887a503eb28565bb4a264ceb398c1302ecb17ccb11ea,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/4d/4df1e72eabaee371e694887a503eb28565bb4a264ceb398c1302ecb17ccb11ea.wav,cbbe5ab51147c2668ec2940c0a34ace4d258fe5d8621c6e6f79530de72af418e,5.4,0.3580322265625,-26.99129315663205,0.0,2.8175071433738425e-05,4.5,1,d0d0efefffb8dcc75f7dbc3ff810ff3effb826c7200f03f00003014003ef0000,ready,eligible,,0,0,0,0
54,common_voice_ru_v24:common_voice_ru_27141561,ru:054:fdfc322af5fda571ba7fb13cf437676bbabc883d1b8db6e8848cd16ed3c5b98a,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_27141561.mp3,cb8bd0ad600e19be6f79104c304a191ab299fadf82db206b94495bd7c1665b3e,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/cb/cb8bd0ad600e19be6f79104c304a191ab299fadf82db206b94495bd7c1665b3e.wav,eb6a5f3cbc5c6703b2a17140bce5cc72138076df683a2e7bb6452ab7773a3a54,4.5,0.2755126953125,-34.60090186283372,0.0,-1.5305836995442708e-05,3.69,1,0020ffffffffbfff0040ff7e0353ff8cfff4400300010020d3fffc98280f0480,ready,eligible,,0,0,0,0
55,common_voice_ru_v24:common_voice_ru_32097848,ru:055:2c1abe433aeefc5d699bc9b12b06512eb17ad6f384857cc91fb5a76b5875846d,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_32097848.mp3,6e7fb3b12004dcfb4253ae845682f9ac83042bb7be7fa021dbc6db5592363597,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/6e/6e7fb3b12004dcfb4253ae845682f9ac83042bb7be7fa021dbc6db5592363597.wav,66736f7f6387d914c6939d2f1dbac3c72e64cd8f3e1ad60d1dcc65c87638d403,4.752,0.452239990234375,-24.67977940986269,0.0,1.6662408205796572e-05,3.5700000000000003,2,0000fffff7e83ffcfc83001f081f0017c73fbff87ffef801ffe0c3e700400000,ready,eligible,,0,0,0,0
56,common_voice_ru_v24:common_voice_ru_27729390,ru:056:e9d1564d3b95970ee80ef98f1d4101c3e20d1183f48e09cfce73d59923faa27a,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_27729390.mp3,580839583f3ba92dcb2dc5ffe9282582402283366b80073a2fce7d9b10f8c3f1,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/58/580839583f3ba92dcb2dc5ffe9282582402283366b80073a2fce7d9b10f8c3f1.wav,083d71fd9e4d5dcbd87ff10245ca934e7e6db027899c3e79f7337d40244f4479,9.18,0.704437255859375,-21.79682873288186,0.0,-3.306673502870115e-05,6.72,1,3ffc7fe47fff341f7ff3efe000005bc3fff2803f01e3801dfe0c8008c01f8000,ready,eligible,,0,0,0,0
57,common_voice_ru_v24:common_voice_ru_38767084,ru:057:0f8d3656297be41ce748413046faec7f1fbb9f318d358a5279d2bc5e9a3128b8,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_38767084.mp3,0db056a218ca764f1e3b2611eb8d94814647049e76dfc744f70be147d3d1d24c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/0d/0db056a218ca764f1e3b2611eb8d94814647049e76dfc744f70be147d3d1d24c.wav,32298a58f473edd37827a5ad120de9efa567006b67edd49a8ac212b90dfdcb5a,4.356,0.27264404296875,-30.581011805652786,0.0,2.9350224714743314e-06,2.46,2,ffffffef01ffffbfff87ff80fe3fff7affc00000005000f80000007f00050000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
58,common_voice_ru_v24:common_voice_ru_37367360,ru:058:f28e753686bd392716a845fe46e46e37636124daa6dd20bc89b8f7d707edc441,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_37367360.mp3,639606d8da1f98957d903c921f0bcff2f96534c368ac29a1ebcc5d2a625205d9,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/63/639606d8da1f98957d903c921f0bcff2f96534c368ac29a1ebcc5d2a625205d9.wav,cdba1e486016ff6addc5ea5bde18a5f451b66f6538c74898e8bf2af615b56f18,4.608,0.9227294921875,-20.430670272218293,0.0,-1.1499557230207654e-05,3.15,3,00020e647fef7007fe9bf837ffd8a7fd0fff000081fcffffff1ac06111800000,ready,eligible,,0,0,0,0
59,common_voice_ru_v24:common_voice_ru_19465479,ru:059:e9d0237a996a202193db73c3a330ad1d5a953b05cea09c25b0d041e020d6fec6,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19465479.mp3,3f7151dcc257c9b8f5074d7d28f2703bee4d6ea6cd21f08ccd00626b6d21a65c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/3f/3f7151dcc257c9b8f5074d7d28f2703bee4d6ea6cd21f08ccd00626b6d21a65c.wav,9e91bc20caaec9391225d65cb549cbab28da21e4dcdaee3c590579b6a0b61f1d,5.808,0.227294921875,-27.451465640890277,0.0,-9.103681758744001e-05,5.718,1,00000000fc7fffffffff00bfffffff703fc20007ffb8000dff78c3c700000080,ready,eligible,,0,0,0,0
60,common_voice_ru_v24:common_voice_ru_19534659,ru:060:60a71eb48a43e0e398ec9fad0f15d8d27c5ac4a8b6ddb370f0dd1b7e3feff71a,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_19534659.mp3,aa1e0512f6e08c492c1bab635f7d332dbfb5fea007230b4bc269cdac18d81f91,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/aa/aa1e0512f6e08c492c1bab635f7d332dbfb5fea007230b4bc269cdac18d81f91.wav,00f380bff9b193da8c2cd34b2c40e28ce623eefcbd4b147dc9d78c41bcab68cd,4.176,0.79296875,-22.934461874780368,0.0,-7.187361004708827e-05,2.46,1,000fffe0fffcfffe027d01f303f3ffbe00030000fc11fc0fffc0000ffffc0000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
61,common_voice_ru_v24:common_voice_ru_37400256,ru:061:945386582b26d4395cc42c7f00263fc8423a656ccbe32081862b1cbd97a47675,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_37400256.mp3,8ffe1f4151a027d388d93e5accd48607cfbb75540201b9ff7e27c615aa594b9c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/8f/8ffe1f4151a027d388d93e5accd48607cfbb75540201b9ff7e27c615aa594b9c.wav,bd84125db8d02ab45522899093b0addc85eab956702f34747c52f5c68c40190d,5.76,0.63836669921875,-23.97669678853199,0.0,7.928775416480171e-05,3.96,2,fbe6ff40ffe0401fffec3fe9000100000037c7ffffffbc1ffffa009f00100000,ready,eligible,,0,0,0,0
62,common_voice_ru_v24:common_voice_ru_36528037,ru:062:493898921df52fd24b2437e8c7b2a50214cfeb92119bccb813c36f440e652c55,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_36528037.mp3,798a1e0383e5bae1a446848e5c6a0c434f6164b2c6b5529465fa9593c091a30f,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/79/798a1e0383e5bae1a446848e5c6a0c434f6164b2c6b5529465fa9593c091a30f.wav,8f30be5135795c0e7df31eccb0fe823c7c68c4409c54c5ed9819e31c2f2dd1a1,3.096,0.381103515625,-25.23221888173365,0.0,-0.0012656699779421785,2.4960000000000004,2,0000800080000000c1ffffff3f9fde7e7ff67fff3feb7ffdfff02000c00f8001,insufficient_speech,rejected,insufficient_speech,0,0,0,0
63,common_voice_ru_v24:common_voice_ru_25753224,ru:063:2e13bfd630883de5d9f852765b1043cf876de1960826f68ecfc439d8839328c1,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_25753224.mp3,67c365edba928560d63a4bb0c9cfcf665736829826cd8d381706f43a748e36ae,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/67/67c365edba928560d63a4bb0c9cfcf665736829826cd8d381706f43a748e36ae.wav,ccea1eb6e247206eb646e8fcb7866fa90805a29fc661b7e6294327f2b2fb28be,6.408,0.814849853515625,-21.14538315040333,0.0,-2.3143270637807478e-05,5.22,2,dfffebdfffbfffff3fc0f3f0ef08fff81440003f001ffc240061008700000002,ready,eligible,,0,0,0,0
64,common_voice_ru_v24:common_voice_ru_26835308,ru:064:4d093cf36bc5a58c5560a0377108f8cd9e255ee58319af5a5de6923f157ffd17,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_26835308.mp3,1d82a104304cb90f76e9d3687a0692f330f42bd9dc0143c83b75826b7e1ac4da,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/1d/1d82a104304cb90f76e9d3687a0692f330f42bd9dc0143c83b75826b7e1ac4da.wav,92f22eb806e0a166e8367bb0ca8c6fe6a704870902985a60baec9b535bdab87c,6.768,0.550018310546875,-25.63296594065588,0.0,1.4812388318650265e-06,5.64,2,fffedbdfda1f040f601f8d610ac10ff73022fffcbf9cf43bf1e067e000000000,ready,eligible,,0,0,0,0
65,common_voice_ru_v24:common_voice_ru_35255892,ru:065:2dd476a1d513a4e118a816c8eac291a1db72f58f75ae93c9cf77c08284ec5f53,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_35255892.mp3,4469a22ba7ccaa4676f6f1d1629ac3cdc1a3cdebb71fb494af9ead0b509ee6e4,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/44/4469a22ba7ccaa4676f6f1d1629ac3cdc1a3cdebb71fb494af9ead0b509ee6e4.wav,064f0e41e72b2c0e131912927ce6037333f37fb259fc5665e44457d5cbc15fdc,7.74,0.4517822265625,-25.53162647399402,0.0,-4.4643293671521724e-05,5.82,1,000000000000f9c0ff84e3c0ffe0fe80ef3bc01f1ffffe7f06ff043f11ff397f,ready,eligible,,0,0,0,0
66,common_voice_ru_v24:common_voice_ru_21335567,ru:066:02e2f3415860fbea72e51e5009d6078581347ce2e159db494dd1bc083a881423,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_21335567.mp3,e7f8ec5e304ea01426a14a2f2cc1cede354d697ee468b82a45eb7d8124c8854a,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/e7/e7f8ec5e304ea01426a14a2f2cc1cede354d697ee468b82a45eb7d8124c8854a.wav,0da5fa8cde6812bfe7fa7467fd9597d72ed966ca95f4e45b86d9c9a0a261d7c6,5.016,0.74566650390625,-19.91245350377926,0.0,-4.9513492858010614e-05,3.72,1,6fff0eef6fef7fe1dd16001defbf0038ffc0fc00833fd0409017b3fa30c00000,ready,eligible,,0,0,0,0
67,common_voice_ru_v24:common_voice_ru_34015870,ru:067:a0369894dfe1e925f15121d6ca0f4608b7824853b3abf8bb4a9ab0356914c947,ru,bonafide,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_source/clips/common_voice_ru_34015870.mp3,6001a686c9f41bc26a9f62739f149209522da6bebe3f39a67d24dabf3675cbcf,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_source/60/6001a686c9f41bc26a9f62739f149209522da6bebe3f39a67d24dabf3675cbcf.wav,e049022b4d52da56ecc9713d69c80daf40b597b5e62d0c7f038d0d93dd4d18f5,8.28,0.2781982421875,-28.439999905056965,0.0,-2.7589521546294724e-05,5.4,1,ffff6ffaffcdfff1b00cdc1602e1f81d0004ffef0017ff3b03e0043801c20002,ready,eligible,,0,0,0,0
